user_id,segment,total_orders,total_spend,cancellation_rate,total_events,viewed_products,completed_orders
U008845,1,0.0,0.0,0.0,6.0,6.0,0.0
U008846,0,1.0,197.87,1.0,11.0,11.0,0.0
U008847,1,0.0,0.0,0.0,7.0,7.0,0.0
U008848,3,6.0,1981.19,0.3333333333333333,8.0,8.0,2.0
U008849,2,3.0,2194.7599999999998,0.0,13.0,13.0,1.0
U008850,3,5.0,2014.18,0.2,6.0,6.0,1.0
U008851,2,2.0,1717.19,0.0,10.0,10.0,1.0
U008852,2,2.0,1488.41,0.0,9.0,9.0,0.0
U008853,1,2.0,182.84,0.0,7.0,7.0,0.0
U008854,3,2.0,2947.8500000000004,0.5,6.0,6.0,1.0
U008855,0,2.0,2185.22,0.5,6.0,6.0,1.0
U008856,2,4.0,1379.72,0.25,11.0,11.0,0.0
U008857,3,3.0,2737.7799999999997,0.0,8.0,8.0,0.0
U008858,2,2.0,1679.54,0.0,10.0,10.0,0.0
U008859,1,3.0,268.13,0.0,5.0,5.0,0.0
U008860,2,2.0,783.9100000000001,0.0,9.0,9.0,0.0
U008861,1,1.0,134.24,0.0,7.0,7.0,0.0
U008862,2,2.0,624.51,0.0,9.0,9.0,1.0
U008863,1,2.0,316.72,0.0,4.0,4.0,1.0
U008864,1,1.0,474.82,0.0,6.0,6.0,0.0
U008865,1,1.0,1283.45,0.0,8.0,8.0,1.0
U008866,2,0.0,0.0,0.0,10.0,10.0,0.0
U008867,2,1.0,484.18,0.0,11.0,11.0,0.0
U008868,3,7.0,6226.65,0.14285714285714285,6.0,6.0,2.0
U008869,2,2.0,470.96999999999997,0.0,11.0,11.0,1.0
U008870,3,4.0,5483.29,0.25,5.0,5.0,0.0
U008871,2,0.0,0.0,0.0,12.0,12.0,0.0
U008872,3,5.0,2831.1,0.2,5.0,5.0,0.0
U008873,2,2.0,719.15,0.5,18.0,18.0,0.0
U008874,2,2.0,596.37,0.0,9.0,9.0,0.0
U008875,1,1.0,175.44,0.0,8.0,8.0,0.0
U008876,2,2.0,1561.5500000000002,0.0,9.0,9.0,1.0
U008877,3,3.0,2145.85,0.0,7.0,7.0,2.0
U008878,1,2.0,529.89,0.0,6.0,6.0,0.0
U008879,1,3.0,2839.42,0.3333333333333333,3.0,3.0,0.0
U008880,0,3.0,1869.46,0.6666666666666666,6.0,6.0,0.0
U008881,2,1.0,299.8,0.0,12.0,12.0,0.0
U008882,1,2.0,813.39,0.0,7.0,7.0,0.0
U008883,3,5.0,3960.08,0.0,5.0,5.0,2.0
U008884,3,4.0,340.89,0.0,6.0,6.0,2.0
U008885,2,2.0,1809.91,0.0,9.0,9.0,0.0
U008886,0,3.0,292.35,0.6666666666666666,8.0,8.0,0.0
U008887,3,2.0,2825.91,0.0,4.0,4.0,1.0
U008888,1,0.0,0.0,0.0,8.0,8.0,0.0
U008889,2,2.0,2032.3100000000002,0.0,9.0,9.0,0.0
U008890,0,4.0,3161.3199999999997,0.75,5.0,5.0,0.0
U008891,1,0.0,0.0,0.0,7.0,7.0,0.0
U008892,3,4.0,3434.33,0.0,5.0,5.0,1.0
U008893,2,0.0,0.0,0.0,9.0,9.0,0.0
U008894,0,2.0,1042.05,0.5,8.0,8.0,1.0
U008895,2,2.0,357.46,0.0,10.0,10.0,2.0
U008896,1,1.0,276.56,0.0,3.0,3.0,0.0
U008897,1,1.0,563.69,0.0,8.0,8.0,0.0
U008898,2,2.0,1276.3000000000002,0.0,11.0,11.0,0.0
U008899,0,2.0,1626.3500000000001,0.5,9.0,9.0,0.0
U008900,2,1.0,299.58,0.0,10.0,10.0,1.0
U008901,2,3.0,1804.39,0.3333333333333333,10.0,10.0,0.0
U008902,3,2.0,4137.02,0.0,7.0,7.0,0.0
U008903,2,0.0,0.0,0.0,10.0,10.0,0.0
U008904,1,1.0,1023.75,0.0,4.0,4.0,0.0
U008905,1,0.0,0.0,0.0,2.0,2.0,0.0
U008906,0,4.0,482.13,0.75,5.0,5.0,0.0
U008907,0,3.0,719.8899999999999,0.3333333333333333,7.0,7.0,0.0
U008908,1,1.0,102.66,0.0,8.0,8.0,0.0
U008909,2,1.0,208.9,0.0,14.0,14.0,0.0
U008910,1,0.0,0.0,0.0,5.0,5.0,0.0
U008911,1,0.0,0.0,0.0,6.0,6.0,0.0
U008912,1,3.0,2409.62,0.0,5.0,5.0,0.0
U008913,3,4.0,3990.19,0.25,6.0,6.0,0.0
U008914,0,1.0,1735.88,1.0,5.0,5.0,0.0
U008915,0,3.0,2516.92,0.6666666666666666,11.0,11.0,0.0
U008916,1,3.0,400.21999999999997,0.0,5.0,5.0,1.0
U008917,3,5.0,4047.92,0.2,6.0,6.0,2.0
U008918,2,0.0,0.0,0.0,10.0,10.0,0.0
U008919,3,3.0,3717.5200000000004,0.3333333333333333,8.0,8.0,1.0
U008920,2,2.0,2546.2,0.0,10.0,10.0,0.0
U008921,1,1.0,152.86,0.0,7.0,7.0,0.0
U008922,2,1.0,472.09,0.0,10.0,10.0,0.0
U008923,3,2.0,3900.5699999999997,0.0,7.0,7.0,1.0
U008924,1,2.0,96.53999999999999,0.0,6.0,6.0,1.0
U008925,3,3.0,4225.91,0.3333333333333333,6.0,6.0,0.0
U008926,1,2.0,736.89,0.0,5.0,5.0,1.0
U008927,0,4.0,391.75,0.5,7.0,7.0,0.0
U008928,0,2.0,1151.1299999999999,0.5,9.0,9.0,0.0
U008929,2,1.0,700.04,0.0,9.0,9.0,0.0
U008930,3,3.0,4458.01,0.0,8.0,8.0,1.0
U008931,1,0.0,0.0,0.0,6.0,6.0,0.0
U008932,1,1.0,172.42,0.0,7.0,7.0,0.0
U008933,2,0.0,0.0,0.0,12.0,12.0,0.0
U008934,1,1.0,984.08,0.0,5.0,5.0,0.0
U008935,1,0.0,0.0,0.0,3.0,3.0,0.0
U008936,3,2.0,3242.29,0.5,7.0,7.0,1.0
U008937,0,3.0,995.73,0.6666666666666666,7.0,7.0,0.0
U008938,2,2.0,1364.5600000000002,0.0,9.0,9.0,0.0
U008939,2,3.0,1485.77,0.0,12.0,12.0,1.0
U008940,0,5.0,2254.41,0.6,5.0,5.0,0.0
U008941,2,2.0,531.34,0.0,12.0,12.0,0.0
U008942,0,1.0,410.91,1.0,4.0,4.0,0.0
U008943,2,4.0,3448.79,0.25,12.0,12.0,0.0
U008944,2,2.0,2023.42,0.0,11.0,11.0,0.0
U008945,1,2.0,1742.63,0.0,8.0,8.0,0.0
U008946,2,0.0,0.0,0.0,10.0,10.0,0.0
U008947,0,1.0,114.03,1.0,7.0,7.0,0.0
U008948,2,0.0,0.0,0.0,9.0,9.0,0.0
U008949,3,4.0,2115.85,0.0,7.0,7.0,0.0
U008950,1,0.0,0.0,0.0,8.0,8.0,0.0
U008951,2,2.0,1318.27,0.5,11.0,11.0,0.0
U008952,2,2.0,1368.5,0.0,9.0,9.0,1.0
U008953,2,3.0,3278.92,0.0,14.0,14.0,1.0
U008954,3,4.0,1766.6200000000001,0.0,6.0,6.0,1.0
U008955,1,1.0,42.45,0.0,8.0,8.0,0.0
U008956,1,2.0,1318.29,0.0,7.0,7.0,0.0
U008957,3,5.0,3204.51,0.0,9.0,9.0,0.0
U008958,2,2.0,378.34999999999997,0.0,9.0,9.0,1.0
U008959,2,2.0,360.44,0.5,14.0,14.0,0.0
U008960,2,2.0,1388.4499999999998,0.0,10.0,10.0,0.0
U008961,1,1.0,93.24,0.0,8.0,8.0,0.0
U008962,1,1.0,48.72,0.0,7.0,7.0,1.0
U008963,1,1.0,200.32,0.0,6.0,6.0,0.0
U008964,0,2.0,460.69,0.5,7.0,7.0,1.0
U008965,2,2.0,2267.04,0.0,11.0,11.0,0.0
U008966,3,4.0,1931.18,0.25,2.0,2.0,1.0
U008967,0,2.0,562.49,0.5,9.0,9.0,0.0
U008968,0,3.0,1633.74,0.6666666666666666,5.0,5.0,1.0
U008969,0,3.0,1851.65,0.6666666666666666,7.0,7.0,0.0
U008970,0,1.0,4734.87,1.0,9.0,9.0,0.0
U008971,3,4.0,1511.64,0.5,7.0,7.0,1.0
U008972,2,1.0,520.39,0.0,14.0,14.0,0.0
U008973,2,2.0,962.1400000000001,0.0,14.0,14.0,0.0
U008974,1,1.0,835.25,0.0,7.0,7.0,0.0
U008975,1,3.0,750.94,0.3333333333333333,5.0,5.0,1.0
U008976,2,2.0,550.95,0.0,10.0,10.0,0.0
U008977,2,3.0,1389.5199999999998,0.0,11.0,11.0,0.0
U008978,3,3.0,1796.8799999999999,0.3333333333333333,8.0,8.0,2.0
U008979,1,2.0,67.1,0.0,7.0,7.0,1.0
U008980,3,4.0,1571.19,0.0,9.0,9.0,1.0
U008981,0,3.0,2279.28,0.3333333333333333,6.0,6.0,0.0
U008982,2,1.0,67.28,0.0,9.0,9.0,0.0
U008983,1,1.0,1855.06,0.0,8.0,8.0,1.0
U008984,1,0.0,0.0,0.0,3.0,3.0,0.0
U008985,2,2.0,139.69,0.5,12.0,12.0,1.0
U008986,0,3.0,2864.69,0.6666666666666666,5.0,5.0,0.0
U008987,0,2.0,1367.43,0.5,7.0,7.0,0.0
U008988,3,4.0,2276.01,0.25,7.0,7.0,0.0
U008989,2,1.0,380.93,0.0,13.0,13.0,0.0
U008990,2,0.0,0.0,0.0,10.0,10.0,0.0
U008991,1,1.0,335.58,0.0,6.0,6.0,0.0
U008992,1,3.0,1789.9099999999999,0.0,4.0,4.0,0.0
U008993,1,0.0,0.0,0.0,5.0,5.0,0.0
U008994,3,2.0,2170.2200000000003,0.0,7.0,7.0,1.0
U008995,1,1.0,3169.33,0.0,5.0,5.0,0.0
U008996,2,1.0,160.97,0.0,12.0,11.0,0.0
U008997,2,0.0,0.0,0.0,9.0,9.0,0.0
U008998,3,4.0,1744.01,0.0,4.0,4.0,1.0
U008999,2,3.0,533.84,0.0,16.0,15.0,0.0
U009000,1,2.0,393.7,0.0,8.0,8.0,0.0
U009001,3,4.0,4677.65,0.25,9.0,9.0,1.0
U009002,0,1.0,399.8,1.0,9.0,9.0,0.0
U009003,2,3.0,1196.45,0.3333333333333333,11.0,11.0,0.0
U009004,2,3.0,772.9100000000001,0.3333333333333333,10.0,10.0,0.0
U009005,0,4.0,2297.0499999999997,0.5,9.0,9.0,0.0
U009006,3,3.0,747.37,0.3333333333333333,9.0,9.0,1.0
U009007,2,3.0,483.08000000000004,0.0,10.0,10.0,0.0
U009008,2,1.0,202.11,0.0,15.0,15.0,0.0
U009009,1,1.0,21.71,0.0,8.0,8.0,1.0
U009010,0,2.0,591.19,0.5,6.0,6.0,0.0
U009011,2,1.0,9.27,0.0,9.0,9.0,0.0
U009012,0,1.0,810.55,1.0,5.0,5.0,0.0
U009013,1,0.0,0.0,0.0,7.0,7.0,0.0
U009014,3,3.0,3520.72,0.3333333333333333,2.0,2.0,1.0
U009015,1,2.0,1197.04,0.0,7.0,7.0,0.0
U009016,0,4.0,2100.0,0.5,6.0,6.0,0.0
U009017,2,1.0,724.16,0.0,9.0,9.0,0.0
U009018,3,3.0,5800.47,0.0,10.0,10.0,1.0
U009019,1,0.0,0.0,0.0,5.0,5.0,0.0
U009020,0,2.0,1408.0800000000002,0.5,10.0,10.0,0.0
U009021,1,1.0,434.12,0.0,7.0,7.0,0.0
U009022,2,3.0,1144.27,0.0,18.0,18.0,2.0
U009023,0,1.0,81.32,1.0,6.0,6.0,0.0
U009024,1,1.0,22.11,0.0,5.0,5.0,1.0
U009025,0,1.0,58.35,1.0,6.0,6.0,0.0
U009026,0,4.0,2543.29,0.75,6.0,6.0,0.0
U009027,2,2.0,663.95,0.0,10.0,10.0,0.0
U009028,0,2.0,238.37,0.5,9.0,9.0,0.0
U009029,2,2.0,642.65,0.0,10.0,10.0,0.0
U009030,3,4.0,1574.29,0.25,8.0,8.0,1.0
U009031,0,1.0,531.53,1.0,2.0,2.0,0.0
U009032,3,2.0,4071.5899999999997,0.0,7.0,7.0,2.0
U009033,2,1.0,1364.8,0.0,9.0,9.0,0.0
U009034,3,7.0,6402.09,0.14285714285714285,9.0,9.0,2.0
U009035,1,1.0,190.22,0.0,6.0,6.0,0.0
U009036,0,1.0,780.81,1.0,4.0,4.0,0.0
U009037,2,1.0,620.12,0.0,12.0,12.0,0.0
U009038,0,1.0,92.24,1.0,8.0,8.0,0.0
U009039,2,0.0,0.0,0.0,12.0,11.0,0.0
U009040,1,1.0,89.56,0.0,7.0,7.0,0.0
U009041,2,2.0,1080.63,0.0,11.0,11.0,0.0
U009042,1,2.0,918.96,0.0,8.0,8.0,0.0
U009043,1,3.0,193.32,0.0,8.0,8.0,1.0
U009044,2,0.0,0.0,0.0,11.0,11.0,0.0
U009045,2,0.0,0.0,0.0,9.0,9.0,0.0
U009046,0,4.0,1942.04,0.5,5.0,5.0,0.0
U009047,0,2.0,877.76,0.5,6.0,6.0,0.0
U009048,3,3.0,3562.88,0.3333333333333333,11.0,11.0,2.0
U009049,3,4.0,859.5,0.0,4.0,4.0,2.0
U009050,0,3.0,1752.41,0.6666666666666666,7.0,7.0,0.0
U009051,2,1.0,33.02,0.0,9.0,9.0,1.0
U009052,2,2.0,580.3900000000001,0.0,9.0,9.0,0.0
U009053,0,2.0,490.81,0.5,9.0,9.0,0.0
U009054,0,2.0,801.99,0.5,9.0,9.0,0.0
U009055,3,2.0,673.98,0.0,9.0,9.0,2.0
U009056,1,1.0,371.83,0.0,8.0,8.0,1.0
U009057,1,1.0,19.09,0.0,6.0,6.0,0.0
U009058,1,1.0,1090.31,0.0,7.0,7.0,0.0
U009059,3,3.0,2610.88,0.0,6.0,6.0,1.0
U009060,3,4.0,3561.87,0.25,4.0,4.0,1.0
U009061,3,4.0,2735.45,0.25,10.0,10.0,1.0
U009062,1,1.0,1603.64,0.0,4.0,4.0,0.0
U009063,1,2.0,633.75,0.0,6.0,6.0,1.0
U009064,0,1.0,115.92,1.0,7.0,7.0,0.0
U009065,1,1.0,42.47,0.0,5.0,5.0,0.0
U009066,1,0.0,0.0,0.0,4.0,4.0,0.0
U009067,0,1.0,182.38,1.0,7.0,7.0,0.0
U009068,0,2.0,493.37,1.0,6.0,6.0,0.0
U009069,1,3.0,146.3,0.3333333333333333,5.0,5.0,0.0
U009070,3,3.0,3305.41,0.0,12.0,12.0,1.0
U009071,3,5.0,1976.29,0.0,8.0,8.0,4.0
U009072,1,0.0,0.0,0.0,7.0,7.0,0.0
U009073,3,5.0,3737.5299999999997,0.2,4.0,4.0,2.0
U009074,1,2.0,130.76,0.5,3.0,3.0,0.0
U009075,1,1.0,190.22,0.0,7.0,7.0,0.0
U009076,3,1.0,7013.55,0.0,11.0,11.0,0.0
U009077,0,1.0,367.54,1.0,3.0,3.0,0.0
U009078,1,1.0,7.92,0.0,5.0,5.0,0.0
U009079,0,2.0,1547.9899999999998,0.5,7.0,7.0,1.0
U009080,1,0.0,0.0,0.0,6.0,6.0,0.0
U009081,2,1.0,278.82,0.0,9.0,9.0,0.0
U009082,2,0.0,0.0,0.0,10.0,10.0,0.0
U009083,0,1.0,27.0,1.0,11.0,11.0,0.0
U009084,1,2.0,326.15999999999997,0.0,4.0,4.0,0.0
U009085,2,1.0,37.59,0.0,10.0,10.0,0.0
U009086,1,2.0,3039.01,0.0,3.0,3.0,0.0
U009087,0,1.0,79.55,1.0,7.0,7.0,0.0
U009088,1,2.0,48.160000000000004,0.0,4.0,4.0,0.0
U009089,3,5.0,2830.94,0.2,9.0,9.0,0.0
U009090,1,1.0,1172.24,0.0,8.0,7.0,1.0
U009091,2,1.0,244.71,0.0,10.0,10.0,0.0
U009092,0,1.0,24.22,1.0,9.0,9.0,0.0
U009093,2,1.0,92.94,0.0,10.0,10.0,0.0
U009094,3,5.0,1994.29,0.2,11.0,11.0,0.0
U009095,2,2.0,335.0,0.5,11.0,11.0,0.0
U009096,1,3.0,1216.82,0.3333333333333333,3.0,3.0,0.0
U009097,3,4.0,2167.15,0.0,8.0,8.0,1.0
U009098,1,0.0,0.0,0.0,6.0,6.0,0.0
U009099,0,1.0,1905.02,1.0,11.0,11.0,0.0
U009100,1,0.0,0.0,0.0,6.0,6.0,0.0
U009101,2,1.0,422.22,0.0,11.0,11.0,0.0
U009102,1,2.0,542.47,0.0,6.0,6.0,0.0
U009103,0,2.0,1553.9,0.5,6.0,6.0,0.0
U009104,0,1.0,883.85,1.0,11.0,11.0,0.0
U009105,0,2.0,355.17,1.0,6.0,6.0,0.0
U009106,1,0.0,0.0,0.0,6.0,6.0,0.0
U009107,3,3.0,397.44,0.0,5.0,5.0,2.0
U009108,1,2.0,1250.84,0.0,7.0,7.0,1.0
U009109,3,2.0,3884.79,0.0,6.0,6.0,1.0
U009110,1,1.0,65.6,0.0,7.0,7.0,0.0
U009111,1,0.0,0.0,0.0,4.0,4.0,0.0
U009112,3,2.0,4979.07,0.0,5.0,5.0,0.0
U009113,0,3.0,2801.75,1.0,7.0,7.0,0.0
U009114,3,3.0,2166.62,0.0,7.0,7.0,1.0
U009115,0,2.0,3096.7200000000003,0.5,10.0,10.0,0.0
U009116,2,0.0,0.0,0.0,12.0,12.0,0.0
U009117,3,2.0,1833.99,0.0,8.0,8.0,1.0
U009118,1,0.0,0.0,0.0,7.0,7.0,0.0
U009119,1,2.0,579.04,0.0,6.0,6.0,0.0
U009120,2,1.0,449.78,0.0,12.0,11.0,0.0
U009121,1,1.0,8.47,0.0,6.0,6.0,0.0
U009122,2,1.0,538.87,0.0,10.0,10.0,0.0
U009123,2,1.0,372.81,0.0,9.0,9.0,0.0
U009124,2,2.0,608.45,0.0,9.0,9.0,1.0
U009125,2,1.0,763.08,0.0,13.0,13.0,0.0
U009126,2,0.0,0.0,0.0,9.0,9.0,0.0
U009127,3,4.0,4729.030000000001,0.0,5.0,5.0,0.0
U009128,1,2.0,79.5,0.0,3.0,3.0,0.0
U009129,0,1.0,460.9,1.0,11.0,11.0,0.0
U009130,1,2.0,588.99,0.0,6.0,6.0,1.0
U009131,2,3.0,194.48,0.0,14.0,14.0,2.0
U009132,1,3.0,2760.18,0.0,6.0,6.0,0.0
U009133,1,3.0,1484.03,0.0,6.0,6.0,0.0
U009134,0,2.0,166.82,0.5,6.0,6.0,0.0
U009135,1,0.0,0.0,0.0,5.0,5.0,0.0
U009136,0,2.0,1990.83,0.5,10.0,10.0,0.0
U009137,0,4.0,2339.95,0.5,3.0,3.0,0.0
U009138,1,0.0,0.0,0.0,6.0,6.0,0.0
U009139,1,0.0,0.0,0.0,5.0,5.0,0.0
U009140,2,2.0,281.69,0.0,11.0,11.0,1.0
U009141,3,3.0,859.11,0.0,8.0,8.0,1.0
U009142,0,2.0,1399.57,0.5,7.0,7.0,0.0
U009143,3,3.0,739.4599999999999,0.0,10.0,10.0,2.0
U009144,1,1.0,351.45,0.0,6.0,6.0,0.0
U009145,1,1.0,1486.73,0.0,7.0,7.0,0.0
U009146,1,2.0,151.63,0.5,3.0,3.0,0.0
U009147,0,3.0,2307.27,0.3333333333333333,7.0,7.0,0.0
U009148,1,0.0,0.0,0.0,8.0,8.0,0.0
U009149,3,4.0,4189.51,0.0,6.0,6.0,1.0
U009150,3,4.0,4935.85,0.5,9.0,9.0,0.0
U009151,1,0.0,0.0,0.0,8.0,8.0,0.0
U009152,1,1.0,61.21,0.0,6.0,6.0,1.0
U009153,2,2.0,344.37,0.0,9.0,9.0,0.0
U009154,2,2.0,1196.6100000000001,0.0,10.0,10.0,0.0
U009155,2,1.0,254.26,0.0,9.0,9.0,1.0
U009156,2,2.0,2947.29,0.5,13.0,13.0,0.0
U009157,1,2.0,4396.47,0.0,1.0,1.0,0.0
U009158,3,3.0,3481.9999999999995,0.3333333333333333,8.0,8.0,0.0
U009159,2,0.0,0.0,0.0,11.0,11.0,0.0
U009160,0,1.0,36.9,1.0,4.0,4.0,0.0
U009161,1,1.0,1943.29,0.0,4.0,4.0,0.0
U009162,0,3.0,1502.1,0.3333333333333333,6.0,6.0,0.0
U009163,2,0.0,0.0,0.0,10.0,10.0,0.0
U009164,2,1.0,197.97,0.0,11.0,11.0,0.0
U009165,1,3.0,2210.23,0.0,6.0,6.0,0.0
U009166,1,1.0,234.48,0.0,7.0,7.0,0.0
U009167,0,3.0,2296.51,0.6666666666666666,9.0,9.0,0.0
U009168,0,3.0,758.6800000000001,0.3333333333333333,6.0,6.0,0.0
U009169,2,2.0,942.3100000000001,0.0,11.0,11.0,0.0
U009170,1,2.0,460.21000000000004,0.0,1.0,1.0,0.0
U009171,0,4.0,2320.5099999999998,0.5,10.0,10.0,0.0
U009172,3,2.0,4569.74,0.0,10.0,10.0,0.0
U009173,1,0.0,0.0,0.0,7.0,7.0,0.0
U009174,1,2.0,138.82,0.0,8.0,8.0,1.0
U009175,1,1.0,56.08,0.0,7.0,7.0,1.0
U009176,0,3.0,2441.06,0.3333333333333333,7.0,7.0,0.0
U009177,3,5.0,3621.2,0.2,3.0,3.0,0.0
U009178,1,1.0,9.74,0.0,5.0,5.0,0.0
U009179,3,5.0,2789.21,0.0,9.0,9.0,1.0
U009180,2,3.0,2082.95,0.3333333333333333,10.0,10.0,0.0
U009181,1,1.0,128.22,0.0,6.0,6.0,1.0
U009182,3,5.0,2463.43,0.0,8.0,8.0,1.0
U009183,3,5.0,2976.55,0.6,8.0,8.0,0.0
U009184,3,4.0,3009.8700000000003,0.25,6.0,6.0,1.0
U009185,1,1.0,750.8,0.0,7.0,7.0,0.0
U009186,2,3.0,1234.5,0.6666666666666666,13.0,13.0,0.0
U009187,1,3.0,266.38,0.0,8.0,8.0,0.0
U009188,1,2.0,638.0300000000001,0.0,4.0,3.0,1.0
U009189,3,3.0,3858.98,0.0,14.0,14.0,2.0
U009190,3,4.0,6119.55,0.0,4.0,4.0,1.0
U009191,2,0.0,0.0,0.0,10.0,10.0,0.0
U009192,3,3.0,1103.74,0.0,6.0,6.0,1.0
U009193,3,4.0,5376.219999999999,0.0,15.0,15.0,2.0
U009194,1,1.0,35.82,0.0,8.0,8.0,0.0
U009195,1,3.0,1839.46,0.3333333333333333,4.0,4.0,0.0
U009196,2,1.0,390.34,0.0,15.0,15.0,0.0
U009197,0,2.0,1227.25,1.0,9.0,9.0,0.0
U009198,2,1.0,291.64,0.0,12.0,12.0,0.0
U009199,0,1.0,347.0,1.0,11.0,11.0,0.0
U009200,0,3.0,1153.3200000000002,0.3333333333333333,8.0,8.0,0.0
U009201,2,0.0,0.0,0.0,10.0,10.0,0.0
U009202,3,2.0,1913.77,0.0,9.0,9.0,1.0
U009203,3,3.0,3304.38,0.3333333333333333,8.0,8.0,0.0
U009204,1,2.0,1067.23,0.0,4.0,4.0,0.0
U009205,1,3.0,1200.1100000000001,0.0,6.0,6.0,0.0
U009206,3,4.0,2806.16,0.25,7.0,7.0,1.0
U009207,0,2.0,566.72,0.5,7.0,7.0,0.0
U009208,2,1.0,56.04,0.0,9.0,9.0,1.0
U009209,0,3.0,2030.28,0.6666666666666666,6.0,6.0,0.0
U009210,1,0.0,0.0,0.0,3.0,3.0,0.0
U009211,1,1.0,624.52,0.0,4.0,4.0,0.0
U009212,3,4.0,2691.58,0.25,8.0,8.0,0.0
U009213,2,1.0,29.94,0.0,10.0,10.0,0.0
U009214,1,1.0,100.99,0.0,6.0,6.0,0.0
U009215,0,1.0,82.98,1.0,6.0,6.0,0.0
U009216,2,2.0,742.85,0.5,10.0,10.0,1.0
U009217,2,0.0,0.0,0.0,12.0,12.0,0.0
U009218,0,2.0,3559.96,0.5,10.0,10.0,0.0
U009219,3,6.0,3762.59,0.0,9.0,9.0,3.0
U009220,3,5.0,3796.27,0.2,6.0,6.0,1.0
U009221,1,3.0,664.8299999999999,0.0,8.0,8.0,0.0
U009222,1,1.0,22.55,0.0,4.0,4.0,0.0
U009223,2,0.0,0.0,0.0,9.0,9.0,0.0
U009224,2,1.0,100.76,0.0,12.0,12.0,1.0
U009225,2,1.0,246.7,0.0,11.0,11.0,0.0
U009226,1,0.0,0.0,0.0,8.0,8.0,0.0
U009227,2,1.0,103.54,0.0,14.0,14.0,0.0
U009228,2,3.0,2079.7,0.0,10.0,10.0,0.0
U009229,3,5.0,2572.7200000000003,0.2,11.0,10.0,1.0
U009230,2,1.0,1763.77,0.0,9.0,9.0,0.0
U009231,1,0.0,0.0,0.0,6.0,6.0,0.0
U009232,2,2.0,333.48,0.0,12.0,12.0,1.0
U009233,3,3.0,2736.7000000000003,0.0,10.0,10.0,1.0
U009234,2,0.0,0.0,0.0,9.0,9.0,0.0
U009235,2,2.0,1359.29,0.0,9.0,9.0,1.0
U009236,2,3.0,716.06,0.3333333333333333,11.0,11.0,1.0
U009237,2,0.0,0.0,0.0,10.0,10.0,0.0
U009238,3,3.0,3189.35,0.0,5.0,5.0,1.0
U009239,2,1.0,383.43,0.0,10.0,10.0,0.0
U009240,3,4.0,835.35,0.0,10.0,10.0,2.0
U009241,2,1.0,850.18,0.0,10.0,10.0,0.0
U009242,3,4.0,1779.8100000000002,0.0,2.0,2.0,1.0
U009243,2,4.0,1591.1799999999998,0.0,14.0,14.0,0.0
U009244,3,5.0,1936.1100000000001,0.0,11.0,11.0,1.0
U009245,1,2.0,521.17,0.0,5.0,5.0,0.0
U009246,3,3.0,5870.04,0.0,6.0,6.0,0.0
U009247,0,4.0,1670.21,0.75,10.0,10.0,0.0
U009248,0,2.0,2283.59,0.5,7.0,7.0,0.0
U009249,2,2.0,871.8199999999999,0.0,10.0,10.0,0.0
U009250,2,1.0,400.96,0.0,9.0,9.0,0.0
U009251,1,1.0,1297.98,0.0,6.0,6.0,1.0
U009252,1,0.0,0.0,0.0,8.0,8.0,0.0
U009253,3,3.0,1944.5900000000001,0.3333333333333333,5.0,5.0,1.0
U009254,2,2.0,258.59,0.0,14.0,14.0,0.0
U009255,2,0.0,0.0,0.0,11.0,11.0,0.0
U009256,1,0.0,0.0,0.0,7.0,6.0,0.0
U009257,3,4.0,4879.78,0.25,12.0,12.0,0.0
U009258,1,3.0,3314.6800000000003,0.3333333333333333,3.0,3.0,0.0
U009259,2,0.0,0.0,0.0,12.0,12.0,0.0
U009260,0,1.0,580.0,1.0,5.0,5.0,0.0
U009261,3,3.0,1253.73,0.3333333333333333,5.0,5.0,1.0
U009262,1,3.0,347.15000000000003,0.0,3.0,3.0,1.0
U009263,1,0.0,0.0,0.0,8.0,8.0,0.0
U009264,2,0.0,0.0,0.0,10.0,10.0,0.0
U009265,1,2.0,1617.4199999999998,0.0,7.0,7.0,0.0
U009266,1,4.0,876.4200000000001,0.25,6.0,6.0,0.0
U009267,3,5.0,2642.4,0.0,15.0,14.0,3.0
U009268,1,1.0,1804.96,0.0,8.0,8.0,1.0
U009269,3,2.0,1387.48,0.0,5.0,5.0,2.0
U009270,0,4.0,3512.83,0.75,6.0,6.0,0.0
U009271,0,3.0,1206.15,0.6666666666666666,4.0,4.0,1.0
U009272,2,2.0,626.78,0.0,12.0,12.0,0.0
U009273,2,0.0,0.0,0.0,9.0,9.0,0.0
U009274,1,1.0,881.79,0.0,6.0,6.0,1.0
U009275,1,0.0,0.0,0.0,8.0,8.0,0.0
U009276,0,3.0,2712.05,0.3333333333333333,8.0,8.0,0.0
U009277,1,1.0,758.1,0.0,7.0,7.0,1.0
U009278,1,1.0,97.44,0.0,7.0,7.0,0.0
U009279,0,2.0,208.32,1.0,8.0,8.0,0.0
U009280,3,3.0,954.21,0.3333333333333333,8.0,8.0,2.0
U009281,0,1.0,195.79,1.0,13.0,13.0,0.0
U009282,2,4.0,2279.67,0.0,12.0,12.0,0.0
U009283,0,2.0,670.12,0.5,6.0,6.0,1.0
U009284,1,0.0,0.0,0.0,8.0,8.0,0.0
U009285,1,2.0,377.72,0.0,5.0,5.0,0.0
U009286,2,0.0,0.0,0.0,11.0,11.0,0.0
U009287,0,2.0,1447.72,1.0,7.0,7.0,0.0
